labels,balaban,nodes,edges,estrada,narumi,padmakar_ivan,polarity_nr,randic,szeged,wiener,zagreb,schultz
0,0.3049469787860467,40,45,788.2314089875318,8463329525760,1861,70,19.172745,8463.0,5495,224,24175
0,0.42673934587813794,25,28,63.847054,120932352,716,41,12.008039,2528.0,1479,138,6574
0,0.38360611535846206,28,29,67.78693,60466176,764,43,13.332136,2378.0,2111,138,8420
0,0.3220298177431325,31,34,583.1792675373039,5804752896,1092,51,14.939892,4904.0,3012,164,13082
0,0.3988943405880716,23,25,425.6939318178799,13436928,568,32,11.00804,1915.0,1326,120,5710
0,0.37039580355831137,31,35,79.243515,30958682112,1068,47,15.22468,3767.0,2712,168,11997
0,0.48716977769508285,16,16,37.801697,13824,234,20,7.4097023,625.0,499,76,1990
0,0.3769944793721512,35,37,616.2640914731693,3869835264,1286,70,16.185919,5309.0,3453,190,13912
0,0.37738723116801054,33,35,80.291374,10319560704,1172,51,16.045244,3858.0,2970,162,12327
0,0.48854858883202956,24,26,60.27188,13436928,608,43,11.29253,2294.0,1172,130,5003
0,0.29734263659682014,40,44,756.5135034221105,2507653251072,1860,73,19.05659,9017.0,5580,218,24164
0,0.2437831095138011,52,60,135.48813,935976590452457472,3292,89,25.373348,18148.0,11717,296,53064
0,0.3770266481937626,37,42,96.479065,1253826625536,1595,68,17.838608,5711.0,3848,212,16993
0,0.36973732779931284,37,42,95.822266,1671768834048,1562,67,17.863047,5500.0,3924,210,17358
0,0.19293221268855715,42,43,698.7990456971808,247669456896,1794,61,19.6019,10217.0,9111,206,37052
0,0.27908285224023904,42,48,107.91152,427972821516288,2111,66,20.691807,9884.0,6632,230,29957
0,0.3395719976712381,27,30,68.2797,644972544,810,40,13.114193,2836.0,2130,144,9526
0,0.40129600147206046,30,34,77.35767,8707129344,1046,54,14.57972,3601.0,2317,168,10300
0,0.41133431103217794,29,33,74.85424,5804752896,982,51,14.169035,3268.0,2110,162,9443
0,0.40129600147206046,30,34,77.35767,8707129344,1046,54,14.579719,3601.0,2317,168,10300
0,0.5639329399060149,17,19,43.01342,497664,310,25,8.381341,824.0,507,90,2277
0,0.4712403333000969,28,31,70.87929,725594112,898,53,13.545242,3306.0,1730,152,7436
0,0.49838635877044135,22,25,441.6298291744619,15116544,536,36,10.541714,1387.0,982,126,4420
0,0.5065031478107882,21,24,54.712006,10077696,491,33,10.13103,1246.0,877,120,3991
0,0.47291362603659787,21,22,51.247852,995328,428,28,9.903997,1146.0,937,106,3846
0,0.45718938191798747,21,22,50.82191,1492992,428,28,10.113392,1180.0,971,102,3986
0,0.4124606697588958,18,17,40.4114,20736,272,20,8.506438,765.0,765,74,2828
0,0.37558266447791117,23,25,56.878525,23887872,568,30,11.241515,1973.0,1405,116,6080
0,0.387398346338409,29,33,74.505035,7739670528,991,48,14.186674,3668.0,2235,160,10044
0,0.34469663479930845,25,24,372.22894293115155,1492992,552,28,11.756126,1830.0,1830,106,6826
0,0.49764116467552577,21,23,52.55295,4478976,469,35,10.185872,1342.0,898,110,3864
0,0.30960350229194045,33,36,82.94145,15479341056,1141,50,15.780025,4245.0,3588,176,15409
0,0.3837882995931763,31,33,76.16001,1451188224,1036,51,14.8117695,4038.0,2590,158,10719
0,0.3609625376840917,30,33,75.1483,3869835264,1030,47,14.491203,4107.0,2549,158,11072
0,0.3193148195570046,38,43,98.49365,2229025112064,1689,76,18.317196,8358.0,4738,218,20978
0,0.4067186561091016,27,28,65.752045,20155392,744,46,12.586223,2402.0,1808,138,7322
0,0.3802474110639894,27,30,68.207115,644972544,806,43,13.152197,3238.0,1973,144,8604
0,0.3527874818262011,26,27,443.54378844144935,31850496,690,34,12.359192,2322.0,1908,126,7908
0,0.4825469362411599,18,18,287.4483868752538,55296,300,24,8.504149,834.0,657,84,2580
0,0.40841852955090685,23,25,57.215946,17915904,554,32,11.185871,1793.0,1321,118,5609
0,0.35575098699349705,34,38,87.54761,46438023168,1332,70,16.244717,5914.0,3377,194,14696
0,0.3507148812317678,28,29,67.79536,45349632,800,46,13.128805,2939.0,2255,140,9184
0,0.23522240647076184,29,29,67.331924,150994944,788,32,14.11612,3609.0,3533,126,13998
0,0.30961004959701277,28,29,67.02493,169869312,782,37,13.599284,2991.0,2583,132,10498
0,0.13106670111126303,48,47,108.36297,39582418599936,2162,47,23.70191,17816.0,17816,190,69198
0,0.3145472353796546,29,31,71.13226,644972544,912,43,13.977896,4008.0,2696,146,11343
0,0.5825976004828153,19,21,48.223618,839808,386,36,9.113392,1043.0,619,104,2710
0,0.5601042743937539,20,20,319.38709652805977,46656,374,33,8.853078,1021.0,727,104,2782
0,0.2593609100965043,37,40,91.42488,371504185344,1508,55,17.939892,7126.0,5355,188,23002
0,0.47536863907587523,24,27,62.154427,34012224,620,46,11.396754,1886.0,1238,138,5464
0,0.34338601084330783,35,39,88.870155,247669456896,1424,59,16.93069,5519.0,3706,190,16278
0,0.3813707798313906,33,36,82.83984,15479341056,1211,60,15.916582,4319.0,2962,176,12585
0,0.3281107935360338,34,38,85.90075,247669456896,1349,53,16.707842,5476.0,3645,180,16068
0,0.35780881122172786,32,35,79.84978,15479341056,1142,52,15.638891,4259.0,2946,166,12614
0,0.3656582488133382,33,36,82.5776,17414258688,1211,57,15.9602585,4525.0,3078,174,13069
0,0.37094210887588075,32,35,80.08444,11609505792,1142,55,15.566411,4184.0,2846,168,12142
0,0.3678202021800463,32,35,80.07414,11609505792,1142,54,15.549576,4234.0,2871,168,12248
0,0.2712700583195369,48,53,123.698326,609359759409152,2636,88,22.893124,12790.0,9016,266,38577
0,0.4263164685845531,21,21,49.23897,442368,414,29,10.085977,1240.0,1026,96,4013
0,0.369720419518751,29,32,73.09311,2293235712,927,45,14.104303,3022.0,2310,154,10135
0,0.8,8,8,18.237125,256,48,8,4.0,128.0,64,32,288
0,0.44065186921174476,24,28,62.98645,322486272,700,40,11.792826,2430.0,1343,138,6249
0,0.3860067244283349,27,28,65.527466,31850496,744,42,12.738242,2632.0,1912,136,7716
0,0.1696531876745551,62,67,153.55664,14975625447239319552,4274,99,30.006304,27883.0,23139,318,98784
0,0.4108467911912236,17,17,39.421227,55296,266,18,8.219545,792.0,666,74,2669
0,0.40627567305940043,30,31,73.230225,107495424,898,58,14.078294,2672.0,2277,154,9044
0,0.39792213743341603,27,29,489.11000522342425,120932352,758,40,12.863081,2354.0,1885,140,7897
0,0.3031170538885431,35,36,83.840195,5804752896,1223,51,16.671143,5220.0,4221,168,16755
0,0.3011891909263172,34,35,571.141210809691,3869835264,1154,48,16.260458,4918.0,3994,162,15888
0,0.4412520631060112,27,30,67.99527,859963392,827,42,13.237184,2411.0,1693,142,7433
0,0.5361741370575293,16,17,39.281487,62208,248,19,7.7027082,563.0,469,80,1976
0,0.4051547267498117,28,30,69.5486,161243136,836,53,13.300392,3064.0,1965,148,8201
0,0.48486867856301114,20,22,49.949715,2985984,436,33,9.737184,1328.0,815,104,3595
0,0.3349389772992008,39,42,96.87748,470184984576,1696,75,18.844328,8026.0,4746,204,19690
0,0.38742374529149487,23,24,55.380157,5971968,527,30,11.134561,1825.0,1371,110,5601
0,0.629821838640324,11,11,25.521036,1152,104,10,5.287694,246.0,174,48,717
0,0.5344612568897038,16,17,38.86141,82944,256,23,7.7540207,678.0,459,78,1972
0,0.3757069483445186,21,21,48.634968,884736,404,21,10.257551,1213.0,1161,90,4570
0,0.46134724329775706,21,23,52.42874,5971968,464,28,10.2751875,1251.0,959,108,4189
0,0.37047113073954824,40,43,102.78864,156728328192,1687,88,18.609186,6700.0,4650,224,18974
0,0.389675111055731,27,29,66.573135,161243136,794,41,12.956728,2960.0,1908,138,8047
0,0.5174065194402531,19,19,44.753677,110592,328,24,9.014186,730.0,697,88,2724
0,0.48486867856301114,20,22,49.949715,2985984,436,33,9.737184,1328.0,815,104,3595
0,0.49203378718834506,20,22,49.94994,2985984,436,33,9.737184,1302.0,802,104,3539
0,0.42302182957845,24,25,57.838745,8957952,586,39,11.633759,2043.0,1391,116,5628
0,0.2621431034282843,41,43,99.94474,660451885056,1788,74,19.654762,7984.0,6460,206,26603
0,0.3415570028140244,29,32,72.431526,3439853568,968,43,14.186672,3920.0,2490,150,10930
0,0.4034113802733936,33,37,646.2759260416453,39182082048,1298,63,15.846246,5098.0,2804,184,12331
0,0.6133355469295502,20,21,347.92965726829465,221184,399,39,9.148994,940.0,673,110,2723
0,0.30165081352454487,26,26,415.20322548647766,8957952,644,32,12.290601,2528.0,2219,118,8722
0,0.4981129306107279,19,20,46.389046,279936,366,29,9.007238,1212.0,724,96,2984
0,0.5670621357585549,20,22,378.25675171105524,1679616,438,37,9.558552,1515.0,704,108,3074
0,0.36614322727744314,23,25,56.87195,23887872,568,29,11.203508,1967.0,1437,116,6240
0,0.3789712895307479,33,35,584.4477490228624,10319560704,1170,51,15.952397,4092.0,2950,162,12283
0,0.467927376221704,17,18,41.15739,165888,294,21,8.275188,912.0,594,82,2524
0,0.4677134965713899,23,26,59.09242,40310784,609,39,11.131031,1993.0,1151,128,5161
0,0.5016235999138046,18,20,45.35317,995328,344,22,8.8265,876.0,637,94,2856
0,0.2641558917791108,48,49,794.5637792365767,5642219683840,2302,72,22.308384,10389.0,9035,236,35972
0,0.388230310778733,24,26,59.395638,35831808,604,34,11.690203,2007.0,1483,122,6374
0,0.31271436716739126,42,47,819.6233209824144,14281869361152,2122,84,19.938469,10953.0,5908,238,25854
0,0.27277914798594743,51,55,930.623207407451,240734712102912,2892,111,23.616936,16473.0,10188,288,42304
0,0.5169034976229813,19,21,362.4784833678992,1119744,400,30,9.13103,1328.0,694,102,3059
0,0.45706660881381583,23,23,54.02454,1119744,500,35,10.955127,1490.0,1182,106,4543
0,0.4126655520807328,26,26,415.20322548647766,6718464,644,39,12.348972,2100.0,1687,120,6472
0,0.3927946309450584,25,27,62.122803,40310784,668,39,11.9904,2295.0,1602,130,6820
0,0.582516564141451,15,14,33.80724,1944,182,20,6.91279,380.0,380,64,1374
0,0.39604109742838,33,37,646.2759260416453,26121388032,1248,70,15.806603,5424.0,2910,188,12609
0,0.23014990030371765,61,63,1030.6141471487101,32905428081836032,3876,110,28.63841,26368.0,16752,306,67507
0,0.3714283178043105,33,36,82.27271,23219011584,1234,58,16.08758,5032.0,3046,172,12924
0,0.5068778912006805,21,24,54.320465,13436928,514,36,10.237183,1642.0,877,118,4008
0,0.4495601405082571,23,24,56.46418,1990656,527,33,10.6085205,1654.0,1201,120,4845
0,0.34106645195185425,26,27,62.32413,35831808,690,34,12.452398,2509.0,1967,124,8042
0,0.4954656633030237,17,18,41.381,124416,294,23,8.164703,900.0,566,84,2394
0,0.2774368618593632,36,39,88.601425,330225942528,1458,51,17.58052,6645.0,4770,180,20490
0,0.1423575413036487,105,107,1732.7901690405854,8702796064657536880811704320,11146,174,49.23972,97326.0,80685,510,322799
0,0.4721923774482925,21,21,50.73619,124416,416,26,9.443489,1140.0,952,106,3649
0,0.3208152958144241,23,24,54.82391,10616832,540,26,11.237183,1956.0,1596,106,6718
0,0.44668079255708243,28,29,67.86887,45349632,778,47,13.149972,2732.0,1804,140,7180
0,0.46587352422483014,21,22,51.059216,1327104,439,30,10.058697,1188.0,947,104,3917
0,0.4769086754533564,23,24,395.7233706975704,1492992,527,41,10.625063,1383.0,1119,122,4569
0,0.2690346124733695,59,66,149.58272,39935001192638185472,4141,102,28.901888,17939.0,13623,316,59766
0,0.3464272745724096,24,26,59.16137,47775744,617,31,11.720346,2209.0,1656,120,7168
0,0.382344164791476,31,33,552.6475130421669,1451188224,1038,53,14.866611,3878.0,2588,158,10739
0,0.46006312378330466,19,19,303.4177417016568,82944,336,24,8.852685,1050.0,782,90,3039
0,0.4876151448986188,19,20,46.17408,373248,368,28,9.113393,1088.0,726,94,3034
0,0.4930483340704216,16,17,38.959435,82944,254,18,7.75402,667.0,496,78,2138
0,0.4461386536593368,23,25,57.191277,17915904,554,31,11.147867,1500.0,1190,118,5143
0,0.4587491385223135,20,22,50.281364,2239488,423,30,9.647867,1317.0,866,106,3789
0,0.21523175527201424,43,46,105.6537,10030613004288,2046,66,20.6426,12536.0,8764,218,36992
0,0.361591208723602,28,30,504.98507525845275,241864704,833,44,13.401085,3097.0,2219,144,9294
0,0.34978179188966996,28,30,69.17739,241864704,833,43,13.384249,3257.0,2299,144,9630
0,0.3695495907589852,34,39,88.90364,176319365120,1342,69,16.379917,5171.0,3215,198,14534
0,0.3464447649242708,34,38,86.332275,139314069504,1348,56,16.491205,5507.0,3447,184,15219
0,0.4499608494126437,23,24,55.60734,4478976,527,33,11.06208,1496.0,1185,112,4843
0,0.4693152315465397,21,21,49.443615,279936,414,31,9.900284,1182.0,942,98,3657
0,0.35502696591514943,34,37,630.6252156999694,34828517376,1306,57,16.346245,4950.0,3344,178,14312
0,0.4987627976638497,17,18,41.167233,165888,294,22,8.270857,810.0,558,82,2392
0,0.4219938017066329,23,26,58.854507,53747712,609,36,11.20351,2085.0,1247,126,5647
0,0.3540168636584114,28,30,68.22308,764411904,852,40,13.792024,3270.0,2280,136,9576
0,0.408092011777109,24,27,60.91948,143327232,663,36,11.809662,2251.0,1419,128,6383
0,0.45376357009050294,22,23,53.6947,1259712,494,38,10.341112,1558.0,1060,112,4342
0,0.43705934765634374,25,27,62.036465,40310784,682,41,11.9692335,2442.0,1464,130,6169
0,0.40268538506786106,23,25,425.6939318178799,17915904,580,35,11.147866,2038.0,1302,118,5663
0,0.4577083244435908,27,31,69.97558,1934917632,879,49,13.237183,3080.0,1655,152,7481
0,0.743044244904753,14,14,34.07856,1728,173,26,6.2580895,303.0,264,74,1028
0,0.6566272383977334,9,8,19.246508,96,56,7,4.3080606,108.0,108,32,392
0,0.5759187335677001,20,22,50.672043,1259712,438,39,9.540913,1475.0,703,110,3036
0,0.36702908131150147,22,23,379.78861866571947,2985984,494,29,10.558551,1698.0,1285,106,5374
0,0.5346881006756027,20,21,48.93396,419904,406,36,9.506437,1309.0,761,102,3098
0,0.2975650047554683,42,45,103.6308,3761479876608,1954,70,20.082624,9271.0,6188,216,25964
0,0.5155246252820476,19,21,47.880676,1492992,383,27,9.292026,950.0,694,100,3066
0,0.30381851184115277,40,44,100.68642,3761479876608,1827,68,19.223255,7592.0,5429,214,23586
0,0.3835315420368454,28,31,70.93596,725594112,884,48,13.452396,3208.0,2077,152,9100
0,0.35113627156573435,30,33,567.3851275665828,2579890176,1026,52,14.365009,4105.0,2583,162,11228
0,0.3368400638379827,46,51,117.64952,171382432333824,2328,90,22.07285,12749.0,6556,256,28036
0,0.47526335125506725,19,21,47.77862,1492992,392,27,9.237184,1131.0,748,100,3316
0,0.40666641911873297,24,25,57.825356,8957952,588,38,11.659258,2090.0,1424,116,5780
0,0.41956059299119747,22,23,53.033203,2985984,494,33,10.71057,1701.0,1147,106,4704
0,0.5801936458923235,15,15,35.309498,7776,204,20,7.0409126,506.0,374,70,1477
0,0.5710599352979845,15,15,35.309498,7776,204,20,7.040912,518.0,380,70,1501
0,0.34824994118810315,28,30,68.84241,322486272,852,41,13.418723,3331.0,2271,142,9612
0,0.4292952828122248,21,23,52.24628,5971968,486,31,10.237183,1634.0,1010,108,4433
0,0.3773736989040184,28,30,69.342804,181398528,850,50,13.345442,3234.0,2104,146,8866
0,0.30445103954896807,34,36,82.731606,15479341056,1242,48,16.312572,4927.0,3859,168,16146
0,0.4031276458479212,28,31,70.17304,1719926784,906,44,13.720346,3193.0,1987,146,8722
0,0.6508690428114914,12,12,28.034744,1728,126,14,5.7363825,304.0,208,54,838
0,0.4102249745898727,22,23,53.032974,2985984,494,33,10.710569,1757.0,1175,106,4820
0,0.389003163552147,23,24,55.31279,5971968,540,34,11.210568,2016.0,1360,110,5554
0,0.5348275808870622,18,20,45.4962,746496,351,26,8.737184,981.0,596,96,2658
0,0.4698181707622575,22,24,54.85144,8957952,522,33,10.664703,1547.0,1049,114,4499
0,0.46721620385551327,25,28,63.44674,214990848,715,41,12.25402,2115.0,1373,134,6081
0,0.3911414664285764,30,32,73.69824,967458816,972,52,14.553105,3860.0,2384,152,9812
0,0.5799934882660718,14,14,32.61381,6912,176,18,6.8123918,470.0,327,62,1290
0,0.3695157351666817,35,38,646.4586034420419,29386561536,1380,68,16.709146,5950.0,3458,188,14522
0,0.355093475620032,30,33,567.3851275665828,3869835264,968,43,14.491205,3379.0,2589,158,11262
0,0.5362254972988015,19,22,50.46135,2985984,432,31,9.199326,1342.0,680,112,3160
0,0.4956500785528846,25,28,488.6325330825768,90699264,728,48,11.969233,2620.0,1296,140,5684
0,0.4488108326519356,22,23,53.256126,2239488,494,35,10.600085,1592.0,1081,108,4428
0,0.5068368322678319,19,21,47.96617,1492992,380,25,9.292025,865.0,712,100,3139
0,0.3177603955942949,39,41,679.9350275865966,88159682560,1622,75,18.572048,7532.0,4958,200,20135
0,0.393829567200598,27,28,459.48830583863605,53747712,710,38,12.989599,2108.0,1914,130,7668
0,0.42877896641800717,24,26,59.7777,20155392,630,42,11.502908,2173.0,1347,126,5788
0,0.39203987465204937,27,30,68.36363,483729408,842,49,13.075386,3170.0,1866,146,8258
0,0.49150788592947103,22,24,54.974052,6718464,534,36,10.558551,1690.0,991,116,4276
0,0.4713725687661584,18,18,287.4483868752538,62208,300,24,8.557749,801.0,666,82,2636
0,0.2065126269623187,50,52,855.2025656430882,66795331387392,2593,81,23.22453,13484.0,12457,258,50804
0,0.36573230987038235,25,24,372.22894293115155,294912,552,37,11.032805,1702.0,1702,122,6330
0,0.29698626880830986,35,38,87.21615,61917364224,1382,56,16.718384,6376.0,4240,184,18170
0,0.45838141863138027,20,21,48.97903,419904,398,30,9.396755,1120.0,858,102,3564
0,0.6828865469701628,9,8,19.662617,64,56,6,4.06066,104.0,104,36,380
0,0.5592802581065334,14,14,33.32068,3456,173,15,6.3996654,356.0,332,68,1324
0,0.357510755990791,31,34,78.121216,3265173504,1096,56,14.778097,4792.0,2754,168,11818
0,0.4734644900638955,24,27,61.60003,60466176,661,43,11.579719,2290.0,1235,134,5505
0,0.4308268377165048,23,25,57.56834,10077696,568,37,10.969234,1748.0,1226,122,5270
0,0.25931478202696684,58,61,1011.9411874507415,12339535530688512,3541,112,27.234413,27597.0,13328,302,54365
0,0.5071984405298506,17,18,41.16746,165888,294,22,8.292026,834.0,552,82,2348
0,0.4182209450615552,23,25,57.342987,13436928,568,35,11.058551,1869.0,1275,120,5472
0,0.28347778261986434,56,59,980.100006115964,1542441941336064,3360,115,25.903402,23469.0,11252,300,46038
0,0.3172204835311987,50,55,945.641879277638,578415728001024,2926,109,23.419556,15994.0,8362,284,35366
0,0.36335695082798636,25,26,59.85205,23887872,638,34,12.134561,2488.0,1744,118,7060
0,0.43933732950332244,28,30,504.98507525845275,90699264,809,46,13.013563,2831.0,1841,152,7599
0,0.29175676504047854,32,34,568.5454253363462,3869835264,1102,49,15.405417,5083.0,3534,160,14758
0,0.47298978078191367,18,19,43.660824,248832,330,24,8.664703,966.0,663,88,2812
0,0.45338681071756115,20,21,48.45391,746496,408,29,9.613392,1253.0,868,98,3624
0,0.3525943840947921,32,35,79.95286,11609505792,1164,53,15.435561,4739.0,2979,168,12812
0,0.5180237123397493,19,20,46.496548,279936,359,29,9.062081,1003.0,699,96,2869
0,0.5723491769270377,18,20,45.847054,419904,356,31,8.541714,1218.0,562,100,2484
0,0.3071287843640765,42,48,108.68347,135413272412160,2202,83,20.418722,11541.0,5989,238,26996
0,0.34973563690911,31,34,583.1792675373039,2579890176,1094,56,14.570517,4844.0,2796,172,12002
0,0.3856373456410741,27,30,520.0832679305853,429981696,842,46,12.931671,3358.0,1910,148,8376
0,0.3867564346173314,28,30,504.98507525845275,136048896,850,51,13.218122,3248.0,2056,148,8628
0,0.4379153254016306,20,23,51.65262,11943936,447,27,9.882142,1356.0,896,110,4189
0,0.3777055762353986,31,34,78.34556,2902376448,1094,56,14.663722,4490.0,2608,170,11190
0,0.4585152686442735,23,26,58.647316,71663616,612,36,11.347668,2018.0,1173,124,5256
0,0.6565937601271776,14,15,34.554184,15552,196,21,6.7027082,562.0,288,72,1242
0,0.5586943785768133,23,26,59.57635,22674816,604,46,11.002907,1869.0,976,132,4312
0,0.34605599205028553,34,37,84.72395,34828517376,1306,56,16.329409,5430.0,3456,178,14724
0,0.419249591116697,20,21,48.304638,995328,398,24,9.685872,1168.0,933,96,3900
0,0.36278321250492745,33,37,84.61779,39182082048,1227,59,15.867413,4967.0,3129,184,13651
0,0.40018321157889697,28,31,70.61164,967458816,900,47,13.546044,3699.0,2026,150,8768
0,0.4105576242775882,23,23,53.78876,1492992,500,32,11.006438,1466.0,1286,104,5041
1,0.29281213297175407,46,54,981.034134587753,11555265912504320,2796,86,22.30283,14358.0,7577,276,35048
1,0.4683083538700706,38,46,107.770676,7925422620672,1856,116,17.857061,8224.0,3274,262,15481
1,0.2691378318679538,56,61,1040.49031584598,24679071061377024,3612,124,26.401081,23043.0,12438,312,52342
1,0.22115582441986534,42,42,670.7129027089255,185752092672,1687,61,20.009344,9134.0,8294,190,32336
1,0.33204373244119134,37,39,91.242485,23219011584,1462,71,17.449093,6338.0,4262,194,17353
1,0.33780609582329335,36,38,632.1774493838319,11609505792,1386,69,16.911087,5933.0,3961,190,16160
1,0.3400877188334979,36,38,632.1774493838319,11609505792,1386,70,16.949091,5902.0,3930,190,16030
1,0.3711634983851818,28,30,504.98507525845275,107495424,850,50,13.03233,3454.0,2148,152,9004
1,0.18035867323849736,44,46,759.5772373314389,15850845241344,1947,54,21.367413,12139.0,11022,208,45322
1,0.3530451708569953,40,45,107.22839,2972033482752,1818,84,18.87632,9361.0,4663,236,20478
1,0.371520304282126,40,47,110.876305,31701690482688,1946,93,19.118048,9650.0,4430,252,20507
1,0.2176829115994647,66,78,1425.4470469072983,5111680152657687740416,5624,170,30.872833,47034.0,21292,434,98592
1,0.21167891178163856,67,78,1406.781908274118,3833760114493265805312,5705,167,31.326408,49654.0,22623,428,102579
1,0.21752069864191476,66,78,1425.4470469072983,7667520228986531610624,5624,166,31.061485,47019.0,21315,430,98690
1,0.22207925197674253,66,78,1425.4470469072983,6469470404313618579456,5627,168,30.993076,46714.0,20844,430,96377
1,0.21749250949363552,68,81,1490.667343361843,40893441221261501923328,6026,179,31.862633,50517.0,22704,454,105876
1,0.2141941131884103,68,80,1456.1645050009924,15335040457973063221248,5938,179,31.833046,51033.0,22988,444,105814
1,0.2167996792694869,67,79,182.67123,10223360305315375480832,5784,174,31.395489,49047.0,22045,438,101793
1,0.2639067296786882,45,49,835.5575499237547,45137757470720,2192,71,21.371267,12495.0,7903,242,33988
1,0.402677611428283,41,46,803.9204453064187,1410554920960,1980,107,19.02345,9354.0,4428,250,19043
1,0.4248875163301426,33,36,614.8003009185634,3869835264,1179,68,15.37537,4029.0,2739,188,11373
1,0.3680605809477163,33,35,81.79738,2579890176,1114,58,15.458052,5514.0,2940,174,12281
1,0.43432083088214035,20,22,50.135876,2985984,411,26,9.737184,1134.0,902,104,4000
1,0.3426387152091606,25,27,61.878296,53747712,652,35,12.024877,2406.0,1807,128,7775
1,0.28850029404165994,49,54,124.68306,685529729335296,2814,100,23.16063,15844.0,8794,274,37734
1,0.3019850970559913,47,52,898.3133738296694,304679879704576,2604,95,22.3561,14114.0,7728,262,33350
1,0.48967693172287446,24,26,60.21378,15116544,603,43,11.527605,1716.0,1215,128,5075
1,0.3913594747131059,25,28,62.96439,382205952,698,34,12.382143,2250.0,1597,130,7174
1,0.39135947471310595,25,28,62.96439,382205952,698,34,12.382142,2250.0,1597,130,7174
1,0.4138899864293064,24,27,60.69534,191102976,646,34,11.898979,2014.0,1391,126,6278
1,0.4298981909908263,22,24,54.53713,11943936,532,33,10.7751875,2019.0,1145,112,4922
1,0.4028160145854748,22,24,54.82663,8957952,511,31,10.631031,1695.0,1195,114,5179
1,0.43177458394338536,20,22,50.044308,2985984,423,27,9.720346,1295.0,909,104,4015
1,0.3939426316714796,23,25,425.6939318178799,11943936,558,33,10.931671,1898.0,1341,122,5773
1,0.4317745839433854,20,22,50.044308,2985984,423,27,9.720346,1295.0,909,104,4015
1,0.39092921190370855,24,27,61.146416,107495424,645,38,11.720346,2264.0,1463,130,6613
1,0.39254432414843027,23,26,58.62977,71663616,594,34,11.292827,2090.0,1333,124,6080
1,0.4479073077604793,20,22,50.067818,2985984,423,29,9.75402,1229.0,877,104,3879
1,0.44651703860665376,19,21,47.55117,1990656,382,25,9.3265,1116.0,787,98,3519
1,0.44651703860665387,19,21,47.55117,1990656,382,25,9.3265,1116.0,787,98,3519
1,0.4479073077604793,20,22,50.067818,2985984,423,29,9.75402,1229.0,877,104,3879
1,0.44651703860665387,19,21,47.55117,1990656,382,25,9.3265,1116.0,787,98,3519
1,0.37033117508542207,32,36,81.809555,34828517376,1204,57,15.562882,4541.0,2843,176,12577
1,0.44651703860665376,19,21,47.55117,1990656,382,25,9.3265,1116.0,787,98,3519
1,0.3925443241484303,23,26,58.62977,71663616,594,34,11.292827,2090.0,1333,124,6080
1,0.43198592838238037,20,22,50.044304,2985984,422,27,9.720346,1281.0,905,104,4006
1,0.44651703860665376,19,21,47.55117,1990656,382,25,9.3265,1116.0,787,98,3519
1,0.44651703860665387,19,21,47.55117,1990656,382,25,9.3265,1116.0,787,98,3519
1,0.43177458394338536,20,22,50.044308,2985984,423,27,9.720346,1295.0,909,104,4015
1,0.43198592838238037,20,22,50.044304,2985984,422,27,9.720346,1281.0,905,104,4006
1,0.4713452065522614,26,29,504.34818142150334,161243136,767,51,12.490548,2888.0,1488,146,6435
1,0.42859987752137196,28,31,71.84383,322486272,883,53,13.136995,3511.0,1899,160,8145
1,0.4846920408398909,25,28,64.37611,80621568,712,50,11.990548,2629.0,1332,142,5802
1,0.3555750149145191,22,23,52.76793,3981312,494,27,10.647866,1694.0,1322,104,5554
1,0.4557461237057525,16,16,255.5096772224478,18432,234,16,7.472145,647.0,530,74,2128
1,0.36580614199176453,21,22,50.2748,2654208,450,25,10.254022,1490.0,1166,98,4932
1,0.35952146347174313,20,21,47.7723,1769472,408,22,9.843337,1371.0,1065,92,4532
1,0.38475992184416935,19,20,45.49272,884736,368,21,9.343337,1184.0,896,88,3826
1,0.3295140290831616,36,37,603.0515926683188,2293235712,1320,62,16.387665,4978.0,4022,188,16064
1,0.563947673165996,13,13,30.303802,3456,150,14,6.1983767,376.0,280,58,1129
1,0.4515185097994195,17,18,41.239296,165888,287,19,8.254021,784.0,609,82,2611
1,0.2875720193443964,41,45,102.065796,23776267862016,1916,61,20.08052,7771.0,6051,210,26238
1,0.34890864672751765,27,29,65.921715,382205952,794,37,13.237184,2732.0,2084,132,8941
1,0.34673634160636907,26,28,63.41921,254803968,738,34,12.8265,2559.0,1938,126,8356
1,0.4712460208072378,21,22,363.8572110453709,1119744,448,31,9.986072,1500.0,952,104,3868
1,0.3434052625560555,35,39,88.77207,247669456896,1450,61,16.93749,6262.0,3704,190,16303
1,0.39767333562196805,19,20,45.706264,663552,368,22,9.237183,1196.0,872,90,3704
1,0.35827697513237117,28,29,66.90275,143327232,800,38,13.549575,3006.0,2226,132,9012
1,0.3466055200403139,32,35,80.78099,6879707136,1139,59,15.312864,5427.0,3129,174,13179
1,0.29435494460720735,46,49,821.0238980142029,25389988577280,2289,82,21.819008,14276.0,7296,238,30453
1,0.297932320127863,46,47,762.6407015586793,1410554920960,2125,79,21.447014,12453.0,7227,228,28621
1,0.44677601654021976,21,22,50.498886,1990656,450,27,10.164703,1302.0,978,100,4066
1,0.5197034157891365,18,19,43.896854,186624,328,27,8.592224,1013.0,621,90,2576
1,0.27281191175226055,64,70,1197.9693525759806,8995521891498196992,4705,130,30.057272,28234.0,16022,356,67461
